,,,,,,
,དཀྱུས་རིང་ dkyus-rin̂ cüring length,,0,,,
,དཀརཔོ་ dkarpo kâp white,,0,,,
,དཀྲོགས་ dkrogs trô touch,,0,,,
,"དགའ་ dgaḥ ga love, like",,0,,,
,དགའ་ཏོག་ཏོ་ dgaḥ-tog-to gatoto happy,,0,,,
,དགུ་ dgu gu nine,,0,,,
,དངུལ་ dn̂ul ’ngü silver,,0,,,
,དངུལ་ཀྲམ་ dn̂ul-kram ’ngütram Bhutanese currency unit,,0,,,
,དངོས་ dn̂os ’nö sharp (said of a blade),,0,,,
,"དཔའ་བོ་ dpaḥ-bo pao shaman, healer; hero",,0,,,
,དཔྱལཝ་ dpyalwa pcäu forehead,,0,,,
,དཔྱི་སྨད་ dpyi-smad pcimi hips,,0,,,
,དཔོན་ dpon pön important personage,,0,,,
,དབང་ dban̂ ’wang spiritual empowerment,,0,,,
,དབོག་ནི་ dbog-ni ’ôni to scoop,,0,,,
,དམག་མི་ dmag-mi ’mâmi soldier,,0,,,
,དམྱལ་བ་ dmyal-ba ’nyäwa hell,,0,,,
,དམརཔོ་ ’mâp red,,0,,,
,དམརཔོ་ dmarpo ’mâp red,,0,,,
,དམརཔོ་ dmarpo ’mâp red,,0,,,
,དར་བ་ dar-ba d’âu buttermilk,,0,,,
,དར་འཕྱར་ dar-ḥphyar d’â pchâ hoist a prayer flag,,0,,,
,དར་ཤིང་ dar-shin̂ d’âshi prayer flag,,0,,,
,དྲག་ཤོས་ drag-śos Dr’âsho Bhutanese nobleman,,0,,,
,དྲུག་ drug dr’û six,,0,,,
,དྲེལ་ drel dr’eng mule,,0,,,
,དྲེལ་ drel dr’eng mule,,0,,,
,དྲོ་པ་ dro-pa dr’ôba morning,,0,,,
,དྲོད་ drod dr’ö warmth,,0,,,
,དུག་ dug d’û poison,,0,,,
,དེ་ཅིག་ de-cig deci this much,,0,,,
,དེ་སྦེ་ de-sbe d’ebe in this way,,0,,,
,དོང་ don̂ d’ong hole,,0,,,
,དོན་ don d’ön reason,,0,,,
,དོམ་ dom d’ôm bear,,0,,,
,དོརམ་ dorma d’ôm trousers,,0,,,
,ན་ཧིང་ na-hin̂ nahing last year,,0,,,
,ནངས་པ་ nan̂s-pa nâba tomorrow,,0,,,
,ནདཔ་ nadpa nep sick person,,0,,,
,ནམ་ nam nam when,,0,,,
,ནས་ nas nâ barley,,0,,,
,ནས་ nas nâ barley,,0,,,
,ནཱ་ nḥa nâ here,,0,,,
,ནཱ་ nḥa nâ here,,0,,,
,ནོར་རྫིཔ་ nor-rdzipa nôzip cowherd,,0,,,
,"པགས་ཀོ་ pags-ko pako, poko skin",,0,,,
,པྱི་ཝང་ pyi-wan̂ pciwang Bhutanese fiddle,,0,,,
,པར་ par pâ picture,,0,,,
,པྲ་མོ་ pra-mo tramo magic looking glass,,0,,,
,ཕྱག་ phyag châ hand [hon]; wipe clean,,0,,,
,ཕྱག་འཚལ་ནི་ phyag-ḥtshal-ni châtshäni prostrate oneself in obeisance,,0,,,
,ཕྱགམ་ phyagma pchâm broom,,0,,,
,ཕྱུགཔོ་ phyugpo pchup rich,,0,,,
,ཕྱེ་ phye pchi flour,,0,,,
,ཕྱེད་ phyed pchê half,,0,,,
,ཕྱེད་ཀྲམ་ phyed-kram pchetra pice,,0,,,
,ཕྱེན་ phyen pchen fart,,0,,,
,ཕོ་བྲང་ pho-bran̂ phodra palace,,0,,,
,ཕོབ་ phob phop put down,,0,,,
,ཕོབ་ phob phop put something down,,0,,,
,ཕོབ་ phop put something down,,0,,,
,ཕོརཔ་ phôp cup,,0,,,
,ཕོརཔ་ phorpa phôp cup,,0,,,
,ཕོརཔ་ phorpa phôp cup,,0,,,
,བཀའ་དྲིན་ཆེ་ bkaḥ-drin-che kadriche Thank you,,0,,,
,"བཀྱིག་ bkyig ki tighten, wind up",,0,,,
,བཀྲ་ཤིས་ bkra-śis trashi good fortune,,0,,,
,བཀྲོང་ bkron̂ trong kill [hon],,0,,,
,བཀལན་ bkaln kän if … send (short for,,0,,,
,"བཀུགཔ་ bkugpa kup bent, crooked",,0,,,
,"བགྲོསཔ་ bgrospa dröp ex-, former",,0,,,
,བགོ་ bgo g’ô Bhutanese male garb,,0,,,
,བགོ་ bgo g’ô Bhutanese male garb,,0,,,
,བཅར་ bcar câ pay someone a visit [hon],,0,,,
,བཅུ་ཐམ་ bcu-tham cuthâm ten,,0,,,
,"བཏུབ་ btub tup mince, cut into pieces",,0,,,
,བཙའ་ btsaḥ tsâ rust,,0,,,
,བཙོགཔ་ btsogpa tsop dirty,,0,,,
,"བཙོན་ཁང་ btson-khan̂ tsönkha prison, gaol",,0,,,
,"བཞག་ bźag zhâ put, place, set",,0,,,
,བཞི་ bźi zhi four,,0,,,
,བཞི་ཕོད་ bźi-phod zhiphö year after next,,0,,,
,བཟངམ་ bzan̂ma zâm well-bred,,0,,,
,བཟློག་ཐབས་ bzlog-thabs dokthap preventive measures,,0,,,
,"བཟུམ་སྦེ་ bzum-sbe zumbe like, as",,0,,,
,བཟོཝ་ bzowa zou carpenter,,0,,,
,བྱ་ bya bj’a bird,,0,,,
,བྱ་ bya bj’a bird,,0,,,
,བྱག་ byag bj’â cliff,,0,,,
,"བྱག་ byag bj’â cliff, escarpment",,0,,,
,"བྱམས་ byams j’am mercy, compassion",,0,,,
,བྱམོ་ byamo bj’am hen,,0,,,
,བྱི་ཙི་ byi-tsi bj’itsi rat,,0,,,
,བྱི་ལི་ byi-li bj’ili cat,,0,,,
,བྱི་ལི་ byi-li bj’ili cat,,0,,,
,བྱིན་ནི་ byin-ni bj’in-ni give,,0,,,
,བྱེམ་ byem bj’im sand,,0,,,
,བྱོན་ byon j’ön come [honorific],,0,,,
,བྱོའོ་ byo-ḥo bj’ô tartary buckwheat,,0,,,
,བརྐྱང་ brkyan̂ cang straighten out,,0,,,
,བརྒྱད་ brgyad gä eight,,0,,,
,བརྒྱད་ brgyad gä eight,,0,,,
,"བརྒྱུགས་ brgyugs ju running, racing",,0,,,
,"བརྒལ་ brgal gä to cross, to ford",,0,,,
,བརྔ་ brn̂a ’nga cut grass,,0,,,
,"བརྔམ་སི་སི་ brn̂am-si-si ’ngamsisi inept, sloppy",,0,,,
,བརྔོ་ brn̂o ’ngo fry,,0,,,
,བརྗེད་ brjed jê forget,,0,,,
,བརྙ་ brña ’nya borrow,,0,,,
,བརྟག་དཔྱད་ brtag-dpyad takce inspect,,0,,,
,བརྟག་དཔྱད་ brtag-dpyad takce inspect,,0,,,
,"བརྡབ་ brdab dap fell, topple",,0,,,
,བརྩམ་ brtsam tsam make a plan,,0,,,
,"བརྩིགསཔ་ brtsigspa tsip make a wall, pile up",,0,,,
,བརླད་དོ་ brlad-do ’lädu thigh,,0,,,
,བལ་ bal b’ä wool,,0,,,
,བལ་ bal b’ä wool,,0,,,
,བལྟ་ཤིག་ blta-śig Tash! Have a look!,,0,,,
,བལྟབ་ bltab tap fold,,0,,,
,བལྡགས་ bldags dâ lick,,0,,,
,བླམ་ blam ’lam lama,,0,,,
,བླམ་ blama ’lam lama,,0,,,
,"བློ་ blo ’lo heart, mind, spirit",,0,,,
,"བློ་གསལ་ blo-gsal ’Losel journal, magazine",,0,,,
,བཤད་སླབ་ནི་ bśad-slab-ni she ’lapni explain,,0,,,
,བཤད་སླབ་ནི་ bśad-slab-ni she’lapni explain,,0,,,
,བཤལ་ bśal shä wander,,0,,,
,"བཤལ་ bśal shä wander, roam",,0,,,
,"བཤལ་ནི་ bśal-ni shäni wander, roam",,0,,,
,བསྐྱབ་ bskyab cap protect,,0,,,
,བསྐྱིས་ bskyis ki lend,,0,,,
,"བསྒྱུར་ bsgyur jû change, convert",,0,,,
,བསྒྲིམས་ bsgrims drim concentrate,,0,,,
,བསྒུག་ bsgug gû wait,,0,,,
,"བསྔོཝ་ bsn̂owa ’ngou blessing, good wish",,0,,,
,"བསྟོད་པ་ bstod-pa töba ritual healer, shaman",,0,,,
,བསད་ bsad sê kill,,0,,,
,བསད་ bsad sê kill,,0,,,
,"བསྡམ་ bsdam dam tie up, close",,0,,,
,"བསླབ་བྱ་ bslab-bya ’lapja advice, counsel",,0,,,
,བསིལ་ bsil sî cold,,0,,,
,བུམོ་ bumo b’um daughter,,0,,,
,"བེད་སྤྱོད་འབད་ bed-spyod-ḥbad b’ecöbe use, employ, utilise",,0,,,
,བོདཔ་ bodpa B’öp Tibetan,,0,,,
,མ་ ma ma not,,0,,,
,མཁྱེན་ mkhyen khen know [hon],,0,,,
,མཁྲིས་པ་ mkhris-pa thrîp bile,,0,,,
,"མཁསཔ་ mkhaspa khäp adept, expert",,0,,,
,མགྱོན་ཁྱིམ་ mgyon-khyim gönchim guest house,,0,,,
,མགྱོནམ་ mgyonma göm guest,,0,,,
,མགརཝ་ mgarwa gâu smith,,0,,,
,མགུ་ mgu gu head,,0,,,
,མངརམོ་ mn̂armo ’ngâm sweet,,0,,,
,མཆོངས་ mchon̂s chong jump,,0,,,
,མཇུག་མ་ mjug-ma juma tail,,0,,,
,མཇེ་ mje je penis,,0,,,
,"མཉམ་ mñam ’nyam same, equal",,0,,,
,མཉམ་གཅིག་ mñam-gcig ’nyamci together,,0,,,
,མཐོ་ mtho tho distance between out‑stretched thumb and index finger,,0,,,
,མདའ་ཕོག་ mdaḥ-phog daphô hit (the target),,0,,,
,མདེའུ་ mdeḥu diu bullet,,0,,,
,མནའམ་ mnaḥma ’nam sister-in-law,,0,,,
,མནར་ mnar nâ illness,,0,,,
,"མནར་ mnar na, nâ illness",,0,,,
,"མནོ་བསམ་ mno-bsam ’nosa thought, opinion",,0,,,
,མཚམས་ mtshams tsham border,,0,,,
,མཛེ་ནད་ mdze-nad dzêne leprosy,,0,,,
,མར་ mar mâ butter,,0,,,
,མར་ mar mâ butter,,0,,,
,མར་ཁུ་ mar-khu mâkhu oil,,0,,,
,མས་ mas me present tense suffix,,0,,,
,མིག་ཏོ་ mig-to ’mito eye,,0,,,
,མིང་ min̂ meng name,,0,,,
,མིང་ min̂ meng name,,0,,,
,མེ་ me mi fire,,0,,,
,མེད་ med mê isn’t,,0,,,
,མེད་པར་ med-par meba without,,0,,,
,"ཙ་རི་ tsa-ri Tsari Tsari, holy place in Tibet",,0,,,
,ཙན་དན་ tsan-dan tsende Bhutanese sandalwood,,0,,,
,ཚང་ tshan̂ tshang nest,,0,,,
,"ཚད་ tshad tshê measure, size, moderation",,0,,,
,ཚད་པའི་ནད་ tshad-paḥi-nad tshebinê malaria,,0,,,
,ཚབོ་ tsha-bo tshô son-in-law,,0,,,
,ཚྭ་ tshwa tsha salt,,0,,,
,ཚལ་མ་ tshal-ma tshäma jungle,,0,,,
,ཚལ་ལུ་ tshal-lu tshälu orange,,0,,,
,ཚེ་རིང་ tshe-rin̂ Tshiri Tshering,,0,,,
,ཚོགས་ལྷྭམ་ tshogs-lhwam tshô-lham shoes,,0,,,
,ཚོང་ཁང་ tshon̂-khan̂ tshongkha shop,,0,,,
,ཛ་ཏི་ dza-ti dzati nutmeg as headache remedy,,0,,,
,ཝ་ wa wa tub,,0,,,
,ཝ་གཤོང་ wa-gśon̂ wosho blood gutters (on a blade)1,,0,,,
,ཝང་ wan̂ Wang Thimphu Valley,,0,,,
,ཞབས་ zhabs zh’ap leg [hon]; majesty,,0,,,
,ཞབས་ཁྲ་ źaps-khra zh’apthra dance,,0,,,
,"ཞྭམོ་ źwamo zh’am hat, cap",,0,,,
,"ཞྭཝ་ źwawa zh’au limping, lame",,0,,,
,ཞལ་ źal zh’ä face [hon],,0,,,
,ཞིང་ źin̂ zh’ing field,,0,,,
,"ཞོ་ źo zh’o yoghurt, curd",,0,,,
,ཟ་ za z’a eat,,0,,,
,ཟ་ཁང་ za-khan̂ z’akha restaurant,,0,,,
,ཟམ་ zam z’am bridge,,0,,,
,"ཟླ་བ་ zla-ba dau moon, month",,0,,,
,ཟུག་ zug z’û pain,,0,,,
,ཟེ་ ze z’e crest,,0,,,
,ཟེ་ ze z’e crest (of a bird or wild,,0,,,
,"ཟེར་ zer z’ê ray, beam",,0,,,
,ཟོགཔ་ zogpa z’op bad,,0,,,
,ཟོརཝ་ zorwa z’ou sickle,,0,,,
,"འཁྱིད་ ḥkhyid khi lead, guide, escort",,0,,,
,འཁྱུ་ ḥkhyu chu wash,,0,,,
,འཁརཝ་ ḥkharwa khâu stick,,0,,,
,འཁྲུངས་ ḥkhrun̂s thrung be born [hon],,0,,,
,འགན་ཁག་ ḥgan-khag genkha responsibility,,0,,,
,འགྱིར་ ḥgyir gî turn a prayer wheel,,0,,,
,འགྱོ་ནི་ ḥgyo-ni joni to go,,0,,,
,འཆམ་ cham cham mask dance; friendship,,0,,,
,འཆའ་སྒམ་ ḥchaḥ-sgam châgam cupboard,,0,,,
,འཆར་གཞི་ ḥchar-gźi châzhi to make a plan,,0,,,
,འཇམ་ཏོག་ཏོ ḥjam-tog-to jamtoto easy,,0,,,
,འཇམ་དབྱངས་ ḥJam-dbyan̂s Jamyang Mañjuśrī,,0,,,
,འཇའ་ཚོན་ ḥjaḥ-tshon jatshön rainbow,,0,,,
,འཇའ་རིསམོ་ ḥjaḥ-rismo j’ârim beautiful,,0,,,
,"འཐོབ་ ḥthob thop get, be available",,0,,,
,འདམ་ ḥdam dam mud,,0,,,
,"འདྲ་བཤུས་ ḥdra-bshus drashü, drashu copy",,0,,,
,འདུག་ ḥdug dû be,,0,,,
,འཕྱེངམ་ ḥphyen̂ma pchêm rosary,,0,,,
,"འཕྲང་འཕྲང་ ḥphran̂-ḥphran̂ thrangthra straight, directly",,0,,,
,འཕྲོད་ ḥphrod thrö exert a salubrious effect,,0,,,
,འབག་ཤོག་ཤིག་ ḥbag-śog-śig Bâshosh! Bring it here!,,0,,,
,འབའ་ ḥbaḥ ba target,,0,,,
,འབྱང་ ḥbyan̂ bjang honey,,0,,,
,འབྱཱ་ ḥbyḥa bjâ paddy,,0,,,
,འབྱུ་ ḥbyu bju grain,,0,,,
,འབྲུག་ ḥbrug drû dragon,,0,,,
,འབྲུག་གཞུང་ ḥbrug-gźun̂ Dru Zhung Government of Bhutan,,0,,,
,འབྲུག་ཡུལ་ ḥbrug-yul Dru Ü Kingdom of Bhutan,,0,,,
,"འབལ་ ḥbal bä pull out, extract",,0,,,
,"འབལ་ ḥbal bä pull out, extract",,0,,,
,འབུཔ་ ḥbup bup worm,,0,,,
,འབུམ་ ḥbum bum one lakh,,0,,,
,འཛམ་གླིང་ ḥdzam-glin̂ dzamling world,,0,,,
,འཛརཝ་ ḥdzarwa dzâu crunchy puffed rice,,0,,,
,འུགཔ་ ḥugpa ûp owl,,0,,,
,"འུབ་ ḥup up swarming together, converging [adv]",,0,,,
,འོངམ་ ḥon̂ma ôm come,,0,,,
,"འོད་ཆེམ་ཆེམ་ ḥod-chem-chem öchemche flashing, flickering",,0,,,
,"འོད་ཟེར་ ḥod-zer öz’e shining, glittering",,0,,,
,ཡབ་ yab yap father [hon],,0,,,
,ཡིག་ཚང་ yig-tshan̂ yitsha office,,0,,,
,ཡུམ་ yum yum mother [hon],,0,,,
,རྐངམ་ rkan̂ma kâm leg,,0,,,
,"རྐན་ rkan ken palate, roof of the",,0,,,
,"རྐྱེན་ rkyen ken reason, cause",,0,,,
,རྐེདཔ་ rkadpa kep waist,,0,,,
,རྐེདཔ་ rkedpa kep waist,,0,,,
,"རྒྱ་བོ་ rgya-bo jau beard, moustache",,0,,,
,རྒྱ་སྦོམ་ rgya-sbom jabôm broad,,0,,,
,རྒྱབ་ rgyab jap behind,,0,,,
,རྒྱལཔོ་ rgyalpo gäp king,,0,,,
,རྒྱུ་ rgyu ju property,,0,,,
,རྒྱུ་མ་ rgyu-ma juma intestines,,0,,,
,རྒསཔ་ rgaspa gep old (of people),,0,,,
,རྒུན་འབྲུམ་ rgun-ḥbrum gündrum dried blackberries,,0,,,
,རྒེད་འོག་ rged-ḥog Geo block of villages as an administrative unit,,0,,,
,རྒེདཔོ་ rgedpo gap head of a Geo,,0,,,
,རང་དབང་ ran̂-dban̂ rangwa independent,,0,,,
,རྔ་ rn̂a ’nga drum,,0,,,
,རྗེ་མཁན་པོ་ rje-mkhan-po jêkhembo abbot,,0,,,
,རྙིངམ་ rñin̂ma ’nyîm old (of inanimate things),,0,,,
,རྟ་ rta ta horse,,0,,,
,རྟིངམ་ rtin̂ma tim heel,,0,,,
,རྡོ་ rdo do stone,,0,,,
,རྡོ་ rdo do stone,,0,,,
,རྣག་ rnag ’nâ pus,,0,,,
,རྣམ་ཅོ་ rnam-co ’namco ear,,0,,,
,རྦད་ rbad bê dance at the Pina,,0,,,
,རྨ་ rma ’ma wound,,0,,,
,རྨགཔ་ ’map husband,,0,,,
,རྨགཔ་ rmagpa ’map husband,,0,,,
,རྨགཔ་ rmagpa ’map husband,,0,,,
,"རྩང་ rtsan̂ tsang thorn, splinter",,0,,,
,རྩཝ་ rtsawa tsau sponsor of a religious,,0,,,
,རྩྭ་ tswa tsa grass,,0,,,
,རྩྭམ་འབྲོག་ tswam-ḥbrog tsamdro pasture,,0,,,
,རྩིགཔ་ rtsigpa tsip stone wall,,0,,,
,རྩིགཔ་ rtsigpa tsip stone wall,,0,,,
,རྩིགཔ་ tsip stone wall,,0,,,
,རྩིསཔ་ rtsispa tsîp astrologer,,0,,,
,རྩིསཔ་ rtsispa tsîp astrologer,,0,,,
,"རྩིསཔ་ rtsispa tsîp augurer, astrologer",,0,,,
,རྩིསཔ་ tsîp astrologer,,0,,,
,རྫམ་ rdzam dzam earthenware pot,,0,,,
,རྫས་ rdzas dzä gunpowder,,0,,,
,རྫོང་ཁ་ rdzon̂-kha Dzongkha Dzongkha,,0,,,
,རྭ་ཝོ་ rwawo rau tip of a horn,,0,,,
,རླུང་ rlun̂ ’lung wind,,0,,,
,རླུང་ནད་ rlun̂-nad ’lungne disease of aerous humour,,0,,,
,རིག་པ་ཡོད་མི་ rig-pa-yod-mi rikpayömi clever,,0,,,
,རོ་ཁྱི་ ro-khyi rochi dog,,0,,,
,ལ་ la la mountain pass,,0,,,
,ལ་ la la mountain pass,,0,,,
,"ལྐུགས་པ་ lkugs-pa kukpa fool, foolish",,0,,,
,ལགཔ་ lagpa lap hand,,0,,,
,ལགཔ་གཡོནམ་ lagpa-g.yonma lap ’öm left hand,,0,,,
,ལྒང་ཕུ་ lgan̂-phu gangphu balloon,,0,,,
,ལངམ་ lan̂ma lâm sufficient,,0,,,
,ལྔ་ ln̂a ’nga five,,0,,,
,ལྔ་ ln̂a ’nga five,,0,,,
,ལྕགས་ lcags câ iron,,0,,,
,ལྕགས་ཀྱུ་ lcags-kyu câcu iron hook,,0,,,
,ལྕགས་གཟེར་ lcags-gzer cangdze metal nail,,0,,,
,ལྕགས་གཟེར་ lcags-gzer cangdze metal nail,,0,,,
,ལྕེ་ lce ce tongue,,0,,,
,ལྗིད་ ljid jî weight,,0,,,
,ལྗིད་ཅན་ ljid-can jice heavy,,0,,,
,ལྟགཔ་ ltagpa tap back of a blade,,0,,,
,ལྟདམོ་ ltadmo têm show,,0,,,
,ལྟེ་བ་ lte-ba tewa headquarters,,0,,,
,ལྟེ་བ་ lte-ba tewa headquarters,,0,,,
,ལྟེཝ་ ltewa tiu navel,,0,,,
,"ལྟོ་ lto to rice, food",,0,,,
,ལྟོ་ཚང་ lto-tshan̂ totsha friend,,0,,,
,ལྡེ་མིག་ lde-mig dimi key,,0,,,
,"ལམ་ lam lam road, way",,0,,,
,"ལམ་ lam lam road, way",,0,,,
,ལྷ་ lha lha deity,,0,,,
,ལྷ་ཁང་ lha-khan̂ lhaga monastery,,0,,,
,ལྷག་ lhag lhâ to read,,0,,,
,ལྷགཔ་ lhagpa Lhap Tuesday,,0,,,
,ལྷབ་ lhab lhap learn,,0,,,
,ལྷབ་ lhab lhap learn,,0,,,
,ལྷྭམ་ཡ་གཅིག་ lhwam-ya-gcig lhamyaci one shoe of a pair,,0,,,
,"ལྷོད་ lhod lhö be loose, get loosened",,0,,,
,ལཱ་ lḥa lâ work,,0,,,
,ལཱ་ lḥa lâ work,,0,,,
,ལཱ་ཁག་ lḥa-khag lâkha difficult,,0,,,
,ལི་ li li bell-metal,,0,,,
,ལུག་ lug lû sheep,,0,,,
,ལུག་ lug lû sheep,,0,,,
,ལུག་ lug lû sheep,,0,,,
,ལུད་ lud lü compost,,0,,,
,ལུད་ lud lü compost,,0,,,
,"ལོ་ lo lo year, age",,0,,,
,"ལོ་ lo lo year, age",,0,,,
,ཤ་ śa sha meat,,0,,,
,ཤ་ śa sha meat,,0,,,
,ཤྭཝ་ śwawa shau antlers,,0,,,
,ཤར་ śar shâ east,,0,,,
,ཤལཝ་ śalwa shäu toothless harrower,,0,,,
,ཤི་ śi shi die,,0,,,
,ཤི་ནི་ śi-ni shini die,,0,,,
,ཤིང་ śin̂ shing wood,,0,,,
,"ཤིང་ śin̂ shing wood, log",,0,,,
,ཤེས་ śes shê know,,0,,,
,ཤེས་ནི་ śes-ni shêni to know,,0,,,
,ཤོ་ śo sho dice,,0,,,
,ཤོག་ śog shô come,,0,,,
,ས་ sa sa earth,,0,,,
,ས་ཁྲ་ sa-khra sapthra map,,0,,,
,སྐམ་ skam kam dry,,0,,,
,སྐྱ་ skya ca hair,,0,,,
,སྐྱིད་ skyid ki peace,,0,,,
,སྐྱུརཔོ་ skyurpo cûp sour,,0,,,
,"སྐྱོན་ skyon kön blemish, imperfection",,0,,,
,སྐུ་ ku honorific prefix for body,,0,,,
,སྐུ་ sku ku honorific prefix for parts of,,0,,,
,སྐུདཔ་ skudpa küp thread,,0,,,
